id,method_id,feature,display_name,display_order,display_values,computed,compute_rule,display_help,groups,created_by,updated_by,created_at,updated_at,deleted_at,display_interval
328,239,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
329,239,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
330,240,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
331,240,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
332,240,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
333,241,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
334,241,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
335,241,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
336,242,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
337,242,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
338,242,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
339,243,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
340,243,Tubercle,Tubercle,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
341,243,Non-articular ,Non-articular ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
351,244,Posterior Arch,Posterior Arch,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
352,244,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
353,244,Lateral ,Lateral ,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
354,244,Auricular Epiphysis,Auricular Epiphysis,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
355,245,Centrum,Centrum,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
356,245,Lateral ,Lateral ,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
357,245,Auricular Epiphysis,Auricular Epiphysis,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
358,245,Posterior Arch,Posterior Arch,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
359,246,Centrum,Centrum,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
360,246,Lateral ,Lateral ,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
361,246,Auricular Epiphysis,Auricular Epiphysis,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
362,246,Posterior Arch,Posterior Arch,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
363,247,Centrum,Centrum,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
364,248,Centrum,Centrum,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
365,249,Centrum,Centrum,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
366,249,Lateral ,Lateral ,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
367,251,Superior Glenoid,Superior Glenoid,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
368,251,Coracoid,Coracoid,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
369,251,Coracoid Epiphysis 1,Coracoid Epiphysis 1,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
370,251,Coracoid Epiphysis 2,Coracoid Epiphysis 2,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
371,251,Inferior Glenoid,Inferior Glenoid,5,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
372,251,Acromion,Acromion,6,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
373,251,Superior border,Superior border,7,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
374,251,Medial  border,Medial  border,8,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
375,251,Medial border,Medial border,9,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
376,251,inferior border,inferior border,10,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
384,254,Sternebra 1-2,Sternebra 1-2,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
385,254,Sternebra 2-3,Sternebra 2-3,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
386,254,Sternebra 3-4,Sternebra 3-4,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
387,254,Sternebra,Sternebra,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
377,255,Manubrium,Manubrium,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
378,255,Sternebra 1-2,Sternebra 1-2,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
379,255,Sternebra 2-3,Sternebra 2-3,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
380,255,Sternebra 3-4,Sternebra 3-4,4,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
381,255,Sternebra,Sternebra,5,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
382,255,Xiphoid Process,Xiphoid Process,6,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
177,257,Tympanic ring,Tympanic ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
178,257,Petrosquamous suture,Petrosquamous suture,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
389,259,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
390,259,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
391,259,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
392,261,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
393,261,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
394,261,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
410,262,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
411,262,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
412,262,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
407,263,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
408,263,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
409,263,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
395,264,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
396,264,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
397,264,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
413,265,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
414,265,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
415,265,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
398,266,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
399,266,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
400,266,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
401,267,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
402,267,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
403,267,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
404,268,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
405,268,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
406,268,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
416,269,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
417,269,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
418,269,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
422,270,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
423,270,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
424,270,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
425,271,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
426,271,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
427,271,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
428,272,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
429,272,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
430,272,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
431,273,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
432,273,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
433,273,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
434,274,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
435,274,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
436,274,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
437,275,Distal,Distal,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
438,275,Tuberosity,Tuberosity,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
439,275,Proximal,Proximal,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
440,279,Proximal,Proximal,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
441,279,Distal,Distal,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
214,280,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
215,280,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
216,280,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
445,281,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
442,282,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
447,283,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
444,284,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
274,285,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
275,285,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
276,285,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
285,286,Head,Head,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
286,287,Head,Head,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
446,288,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
443,289,Epiphysis,Epiphysis,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
419,290,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
420,290,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
421,290,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
277,291,Epiphyseal Ring,Epiphyseal Ring,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
278,291,Centrum,Centrum,2,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
279,291,Posterior Arch,Posterior Arch,3,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
388,293,Sternebra 4,Sternebra 4,1,"{""Unfused"":""Unfused"", ""Fused"":""Fused""}",false,,,,System,System,2018-04-29 18:35:25,2018-04-29 18:35:25,,
510,295,Greater sciatic notch,Greater sciatic notch,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
569,296,Mastoid Process,Mastoid Process,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
570,296,Nuchal Crest,Nuchal Crest,2,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
571,296,Supraorbital margin,Supraorbital margin,3,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
572,296,Glabella,Glabella,4,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
573,297,Mental Eminence,Mental Eminence,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
574,298,Mastoid Process,Mastoid Process,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
575,299,Nuchal Crest,Nuchal Crest,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
576,300,Supraorbital margin,Supraorbital margin,1,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
577,300,Glabella,Glabella,2,"{""1"":""1"", ""2"":""2"", ""3"":""3"", ""4"":""4"", ""5"":""5""}",false,,,,System,System,2018-04-29 18:35:25,2019-12-27 05:09:04,,
586,301,Proximal Humerus,Proximal Humerus,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤20"", ""1"":""16-21"", ""2"":""≥18""}"
587,301,Medial Humerus,Medial Humerus,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-17"", ""2"":""≥16""}"
588,301,Distal Humerus,Distal Humerus,3,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤14"", ""1"":""15-18"", ""2"":""≥15""}"
589,302,Proximal Radius,Proximal Radius,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""15-18"", ""2"":""≥16""}"
590,302,Distal Radius,Distal Radius,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤19"", ""1"":""16-20"", ""2"":""≥17""}"
591,303,Proximal Ulna,Proximal Ulna,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤14"", ""1"":""15-18"", ""2"":""≥15""}"
592,303,Distal Ulna,Distal Ulna,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤20"", ""1"":""17-20"", ""2"":""≥17""}"
593,304,Proximal Femur,Proximal Femur,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-20"", ""2"":""≥16""}"
594,304,Greater Trochanter,Greater Trochanter,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":16-20"""", ""2"":""≥16""}"
595,304,Lesser Trochanter,Lesser Trochanter,3,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-20"", ""2"":""≥16""}"
596,304,Distal Femur,Distal Femur,4,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤19"", ""1"":""16-20"", ""2"":""≥17""}"
597,305,Proximal Tibia,Proximal Tibia,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-20"", ""2"":""≥17""}"
598,305,Distal Tibia,Distal Tibia,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-18"", ""2"":""≥16""}"
599,306,Proximal Fibula,Proximal Fibula,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤20"", ""1"":""16-20"", ""2"":""≥17""}"
600,306,Distal Fibula,Distal Fibula,2,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""≤18"", ""1"":""16-20"", ""2"":""≥17""}"
601,307,Tri-radiate Complex,Tri-radiate Complex,1,"{""0"":""0"", ""1"":""1"", ""2"":""2""}",false,,,,System,System,2018-12-08 16:50:42,2019-12-27 05:09:04,,"{""0"":""NA"", ""1"":""≤20"", ""2"":""≥16""}"
